suri_rule_id,suri_rule_classtype,suri_rule_msg,most_likely_technique,second_most_likely_technique,third_most_likely_technique
2011860,attempted-admin,ET WEB_SPECIFIC_APPS Oracle Fusion Middleware BPEL Console Cross Site Scripting,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command and Scripting Interpreter', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1506', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1053', 'mitre_technique_name': 'Scheduled Task/Job', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2010719,attempted-admin,ET WEB_SPECIFIC_APPS e107 CMS backdoor access admin-access cookie and HTTP POST,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}"
2025827,attempted-user,ET WEB_SPECIFIC_APPS cmd powershell base64 encoded to Web Server 1,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1140', 'mitre_technique_name': 'Deobfuscate/Decode Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}"
2025828,attempted-user,ET WEB_SPECIFIC_APPS cmd powershell base64 encoded to Web Server 2,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1140', 'mitre_technique_name': 'Deobfuscate/Decode Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}"
2025829,attempted-user,ET WEB_SPECIFIC_APPS cmd powershell base64 encoded to Web Server 3,"{'mitre_technique_id': 'T1059', 'mitre_technique_name': 'Command-Line Interface', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1027', 'mitre_technique_name': 'Obfuscated Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1140', 'mitre_technique_name': 'Deobfuscate/Decode Files or Information', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}"
2025732,attempted-user,ET WEB_SPECIFIC_APPS ELF file magic encoded ASCII Inbound Web Servers Likely Command Execution 4,"{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Remote File Copy', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Discovery'}"
2025832,attempted-user,ET WEB_SPECIFIC_APPS ELF file magic encoded Base64 UTF-8 Inbound Web Servers Likely Command Execution 5,"{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Web Service', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1102', 'mitre_technique_name': 'Web Service', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}"
2102004,misc-attack,GPL WORM Slammer Worm propagation attempt OUTBOUND,"{'mitre_technique_id': 'T1040', 'mitre_technique_name': 'Network Sniffing', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}"
2017404,command-and-control,ET WORM W32/Njw0rm CnC Beacon,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Execution through API', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2014402,trojan-activity,ET WORM W32/Rimecud wg.txt Checkin,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Native API', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Defense Evasion'}"
2012201,trojan-activity,ET WORM Possible Worm Sohanad.Z or Other Infection Request for setting.nql,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1041', 'mitre_technique_name': 'Exfiltration Over Command and Control Channel', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2018131,trojan-activity,ET WORM TheMoon.linksys.router 1,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2018132,trojan-activity,ET WORM TheMoon.linksys.router 2,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2018155,trojan-activity,ET WORM TheMoon.linksys.router 3,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}"
2008020,trojan-activity,ET WORM Win32.Socks.s HTTP Post Checkin,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2012739,trojan-activity,ET WORM Rimecud Worm checkin,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Outbound Data Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2527000,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 1,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527001,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 2,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527002,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 3,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527003,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 4,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527004,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 5,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1102', 'mitre_technique_name': 'Web Service', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527005,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 6,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1102', 'mitre_technique_name': 'Web Service', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527006,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 7,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527007,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 8,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527008,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 9,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527009,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 10,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2527010,misc-attack,ET Threatview.io High Confidence Cobalt Strike C2 IP group 11,"{'mitre_technique_id': 'T1024', 'mitre_technique_name': 'Custom Command and Control Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2522000,misc-attack,ET TOR Known Tor Relay/Router (Not Exit) Node Traffic group 1,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1036', 'mitre_technique_name': 'Masquerading', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Discovery'}"
2522001,misc-attack,ET TOR Known Tor Relay/Router (Not Exit) Node Traffic group 2,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1573', 'mitre_technique_name': 'Encrypted Channel', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Exfiltration'}"
2522002,misc-attack,ET TOR Known Tor Relay/Router (Not Exit) Node Traffic group 3,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1036', 'mitre_technique_name': 'Masquerading', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}"
2522003,misc-attack,ET TOR Known Tor Relay/Router (Not Exit) Node Traffic group 4,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1036', 'mitre_technique_name': 'Masquerading', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Discovery'}"
2522004,misc-attack,ET TOR Known Tor Relay/Router (Not Exit) Node Traffic group 5,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1041', 'mitre_technique_name': 'Exfiltration Over Command and Control Channel', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2520000,misc-attack,ET TOR Known Tor Exit Node Traffic group 1,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1033', 'mitre_technique_name': 'System Owner/User Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2520001,misc-attack,ET TOR Known Tor Exit Node Traffic group 2,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1036', 'mitre_technique_name': 'Masquerading', 'mitre_tactic_id': 'TA0003', 'mitre_tactic_name': 'Discovery'}"
2520002,misc-attack,ET TOR Known Tor Exit Node Traffic group 3,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1573', 'mitre_technique_name': 'Encrypted Channel', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Exfiltration'}"
2520003,misc-attack,ET TOR Known Tor Exit Node Traffic group 4,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1573', 'mitre_technique_name': 'Encrypted Channel', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
